time,open,high,low,close,volume,Dividends,Stock Splits,rsi,macd,bollinger_hband,bollinger_lband,atr,target,close_lag_1,close_lag_2,close_lag_3,close_lag_4,close_lag_5
2025-02-11,184.06855404876913,185.96863303397024,183.32245116573748,184.3570556640625,21239500,0.0,0.0,41.39675306837956,-0.4812625601110483,205.68784845102687,182.6647058702622,5.420214832055395,182.65594482421875,185.50108337402344,184.376953125,190.6044464111328,190.3358612060547,205.30763244628906
2025-02-12,182.26797191010567,184.14815067534644,180.88519509524076,182.65594482421875,22072600,0.0,0.0,39.86048089338128,-1.156241174511507,206.23025761808998,181.52043970857017,5.281046670395848,185.17279052734375,184.3570556640625,185.50108337402344,184.376953125,190.6044464111328,190.3358612060547
2025-02-13,183.36225538928474,185.3120624610406,182.18837893712364,185.17279052734375,21402500,0.0,0.0,43.21802001103537,-1.4711200194533376,206.32347019614556,180.49111568031927,5.126949302790213,184.2675323486328,182.65594482421875,184.3570556640625,185.50108337402344,184.376953125,190.6044464111328
2025-02-14,184.0984174978102,185.43145115453234,183.36227228593566,184.2675323486328,20448400,0.0,0.0,42.30320155930161,-1.7732693963339443,206.53458821643574,179.51599009166972,4.908537128919247,182.8151397705078,185.17279052734375,182.65594482421875,184.3570556640625,185.50108337402344,184.376953125
2025-02-18,184.6356329562648,184.9937630121433,180.79568881581937,182.8151397705078,29916700,0.0,0.0,40.81061530002078,-2.1056482944659365,206.59811606028808,178.23581948658693,4.85778977659101,184.30731201171875,184.2675323486328,185.17279052734375,182.65594482421875,184.3570556640625,185.50108337402344
2025-02-19,183.11355043751632,184.496327170372,182.63603366423376,184.30731201171875,19549400,0.0,0.0,43.03442838466789,-2.2230294370714603,206.21744653299692,177.3451297609484,4.643682900130098,183.60101318359375,182.8151397705078,184.2675323486328,185.17279052734375,182.65594482421875,184.3570556640625
2025-02-20,183.83977159439488,184.34711614040583,181.77057757262898,183.60101318359375,20441500,0.0,0.0,42.22573135355418,-2.346003977401182,205.713558036287,176.47519471029506,4.496029733533438,178.72645568847656,184.30731201171875,182.8151397705078,184.2675323486328,185.17279052734375,182.65594482421875
2025-02-21,184.1879188764634,184.37693402859801,178.14946765861885,178.72645568847656,35199200,0.0,0.0,37.05086062569828,-2.8044700530260798,205.48449013837575,174.88178030840157,4.619703778993847,178.318603515625,183.60101318359375,184.30731201171875,182.8151397705078,184.2675323486328,185.17279052734375
2025-02-24,181.04437173412518,182.16848984705686,177.96047349552646,178.318603515625,29854200,0.0,0.0,36.646188396838106,-3.1642425642072567,204.69003608818517,173.59112541083826,4.590297534175029,174.5084991455078,178.72645568847656,183.60101318359375,184.30731201171875,182.8151397705078,184.2675323486328
2025-02-25,177.11488051844918,177.81125539535978,173.7822965453186,174.5084991455078,41913400,0.0,0.0,33.01811433764284,-3.7139958197094813,205.0999320537208,171.55074391063465,4.5864410653272705,171.83248901367188,178.318603515625,178.72645568847656,183.60101318359375,184.30731201171875,182.8151397705078
2025-02-26,174.1603418876601,175.16508845335508,170.68847049649932,171.83248901367188,35431300,0.0,0.0,30.71786987282492,-4.315860337304002,205.19282293217552,169.21257867915259,4.578596557579305,167.6244659423828,174.5084991455078,178.318603515625,178.72645568847656,183.60101318359375,184.30731201171875
